billing_month,issue_date,due_date,units_consumed,variable_charges,fixed_charges,gst,electricity_duty,tv_fee,late_payment_surcharge,total_amount,amount_within_due_date,amount_after_due_date,tariff_applied,reference_no,meter_number,consumer_id,consumer_name,address
JUN 24,2024-06-25,2024-07-09,7554.59,157246.43,1062.5,28495.61,2358.7,35,0.0,189198.24,189198.24,198658.15,A-2a,11 90290 5592327 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7819.53,162810.07,1062.5,29497.06,2442.15,0,8193.63,204005.41,204005.41,214205.68,A-2a,11 24469 5921021 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7276.68,151410.22,1062.5,27445.09,2271.15,35,0.0,182223.96,182223.96,191335.16,A-2a,11 11367 2777579 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,6009.38,124797.0,1062.5,22654.71,1871.96,0,6292.98,156679.14,156679.14,164513.1,A-2a,11 53669 8336510 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5058.3,104824.38,1062.5,19059.64,1572.37,0,0.0,126518.89,126518.89,132844.83,A-2a,11 98965 3402303 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4348.65,89921.61,1062.5,16377.14,1348.82,0,0.0,108710.07,108710.07,114145.58,A-2a,11 14074 2810083 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3894.26,80379.52,1062.5,14659.56,1205.69,0,4072.1,101379.38,101379.38,106448.35,A-2a,11 76505 8560665 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3769.98,77769.5,1062.5,14189.76,1166.54,35,3941.6,98164.9,98164.9,103073.14,A-2a,11 79675 5332943 U,85426439314,2006313,Batool Gulfam,"H NO 895 Zaahir Mews, KOHAT ROAD, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1936.11,29819.37,100.0,5385.49,447.29,0,0.0,35752.15,35752.15,37539.76,A-1b,11 20130 9069505 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1801.82,26999.18,100.0,4877.85,404.99,0,0.0,32382.02,32382.02,34001.12,A-1b,11 74713 1238536 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2218.8,35755.74,100.0,6454.03,536.34,35,0.0,42881.11,42881.11,45025.16,A-1b,11 95096 4876918 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2437.48,40348.1,100.0,7280.66,605.22,35,0.0,48368.98,48368.98,50787.43,A-1b,11 78604 9957471 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3362.76,59778.94,100.0,10778.21,896.68,0,0.0,71553.83,71553.83,75131.52,A-1b,11 89680 3503303 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3803.54,69035.38,100.0,12444.37,1035.53,0,0.0,82615.28,82615.28,86746.05,A-1b,11 35792 9045908 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3948.99,72089.83,100.0,12994.17,1081.35,0,0.0,86265.35,86265.35,90578.62,A-1b,11 51372 1317496 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3653.13,65876.79,100.0,11875.82,988.15,0,0.0,78840.77,78840.77,82782.81,A-1b,11 74292 7285035 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2945.37,51013.85,100.0,9200.49,765.21,35,0.0,61114.56,61114.56,64170.28,A-1b,11 93907 2494318 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2473.0,41093.92,100.0,7414.9,616.41,0,0.0,49225.23,49225.23,51686.49,A-1b,11 55540 4601242 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2182.17,34986.57,100.0,6315.58,524.8,35,0.0,41961.95,41961.95,44060.05,A-1b,11 43641 6435579 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1940.62,29913.98,100.0,5402.52,448.71,0,0.0,35865.2,35865.2,37658.46,A-1b,11 71205 7125614 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1876.75,28572.75,100.0,5161.1,428.59,0,0.0,34262.44,34262.44,35975.56,A-1b,11 30432 1401532 U,42530511828,5673599,Iftikhar Zarar,"H NO 674 Jaabir Ridge, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1926.52,29617.94,100.0,5349.23,444.27,35,0.0,35546.44,35546.44,37323.76,A-1b,11 50683 6045572 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1850.86,28029.08,100.0,5063.23,420.44,0,0.0,33612.75,33612.75,35293.39,A-1b,11 99918 2791491 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2211.63,35605.31,100.0,6426.96,534.08,0,0.0,42666.35,42666.35,44799.67,A-1b,11 36095 5516856 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2435.09,40297.89,100.0,7271.62,604.47,0,0.0,48273.98,48273.98,50687.68,A-1b,11 53792 1657229 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3327.84,59045.7,100.0,10646.23,885.69,0,2957.29,73634.9,73634.9,77316.65,A-1b,11 55473 5753209 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3778.9,68517.98,100.0,12351.24,1027.77,0,0.0,81996.99,81996.99,86096.84,A-1b,11 43293 6007012 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3874.71,70529.87,100.0,12713.38,1057.95,0,0.0,84401.19,84401.19,88621.25,A-1b,11 56414 3484878 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3639.38,65588.02,100.0,11823.84,983.82,35,0.0,78530.69,78530.69,82457.22,A-1b,11 23126 2625130 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,3032.04,52833.92,100.0,9528.11,792.51,0,0.0,63254.54,63254.54,66417.27,A-1b,11 86787 3944545 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2480.6,41253.58,100.0,7443.64,618.8,0,0.0,49416.03,49416.03,51886.83,A-1b,11 16961 8636199 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2155.95,34435.87,100.0,6216.46,516.54,0,0.0,41268.86,41268.86,43332.3,A-1b,11 78257 7181156 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1958.75,30294.81,100.0,5471.07,454.42,0,0.0,36320.3,36320.3,38136.32,A-1b,11 23230 6232895 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1905.95,29185.95,100.0,5271.47,437.79,0,0.0,34995.21,34995.21,36744.97,A-1b,11 50370 5802109 U,62463596241,9900022,Radi Dawud,"H NO 379 Aalam Junctions, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1931.28,29717.9,100.0,5367.22,445.77,0,0.0,35630.89,35630.89,37412.44,A-1b,11 91543 9068002 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1822.51,27433.79,100.0,4956.08,411.51,0,1376.69,34278.07,34278.07,35991.98,A-1b,11 93117 3842578 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2206.91,35506.17,100.0,6409.11,532.59,0,0.0,42547.88,42547.88,44675.27,A-1b,11 49022 7085053 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2425.81,40103.03,100.0,7236.55,601.55,0,0.0,48041.12,48041.12,50443.18,A-1b,11 54901 2592742 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3357.74,59673.56,100.0,10759.24,895.1,35,0.0,71462.91,71462.91,75036.05,A-1b,11 55457 7338581 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3757.42,68066.88,100.0,12270.04,1021.0,0,3408.34,84866.27,84866.27,89109.58,A-1b,11 38585 2719525 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3851.3,70038.3,100.0,12624.89,1050.57,0,0.0,83813.77,83813.77,88004.46,A-1b,11 96246 2931348 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3623.21,65248.45,100.0,11762.72,978.73,0,0.0,78089.9,78089.9,81994.4,A-1b,11 69144 8260946 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2942.35,50950.37,100.0,9189.07,764.26,35,0.0,61038.69,61038.69,64090.63,A-1b,11 34105 7449378 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2510.68,41885.18,100.0,7557.33,628.28,35,0.0,50205.78,50205.78,52716.07,A-1b,11 70615 1081867 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2180.65,34954.57,100.0,6309.82,524.32,0,0.0,41888.71,41888.71,43983.14,A-1b,11 89629 7485143 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1965.97,30446.41,100.0,5498.35,456.7,0,0.0,36501.46,36501.46,38326.54,A-1b,11 64102 4228594 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1903.96,29144.1,100.0,5263.94,437.16,35,1462.2,36442.4,36442.4,38264.52,A-1b,11 96995 4404918 U,25085412535,5582979,Saabir Ihsaan,"H NO 695 Saburah Trace, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3901.91,80540.03,540.0,14594.4,1208.1,35,0.0,96917.53,96917.53,101763.41,A-2a,11 59244 2173497 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3652.16,75295.38,540.0,13650.37,1129.43,35,0.0,90650.18,90650.18,95182.69,A-2a,11 85913 1976889 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4455.27,92160.56,540.0,16686.1,1382.41,0,0.0,110769.08,110769.08,116307.53,A-2a,11 29558 4846957 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4870.27,100875.71,540.0,18254.83,1513.14,0,0.0,121183.68,121183.68,127242.86,A-2a,11 18777 4446626 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6685.48,138995.06,540.0,25116.31,2084.93,0,0.0,166736.3,166736.3,175073.11,A-2a,11 12172 2243306 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7692.58,160144.1,540.0,28923.14,2402.16,35,0.0,192044.39,192044.39,201646.61,A-2a,11 32478 8822301 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7817.24,162762.08,540.0,29394.37,2441.43,35,0.0,195172.89,195172.89,204931.53,A-2a,11 14521 4830118 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7237.9,150595.96,540.0,27204.47,2258.94,0,0.0,180599.38,180599.38,189629.34,A-2a,11 96713 5211336 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,5925.36,123032.58,540.0,22243.06,1845.49,35,6178.63,153874.76,153874.76,161568.5,A-2a,11 61290 4803501 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5105.36,105812.54,540.0,19143.46,1587.19,35,0.0,127118.18,127118.18,133474.09,A-2a,11 74144 8726212 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4328.01,89488.11,540.0,16205.06,1342.32,35,0.0,107610.49,107610.49,112991.01,A-2a,11 29248 4778935 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3866.94,79805.66,540.0,14462.22,1197.08,0,0.0,96004.96,96004.96,100805.21,A-2a,11 62904 4777721 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3834.07,79115.49,540.0,14337.99,1186.73,0,0.0,95180.21,95180.21,99939.22,A-2a,11 97415 8394850 U,74457709134,3013003,Qais Jalil,"H NO 546 Saajid Inlet, WESTRIDGE, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1956.62,30249.98,100.0,5463.0,453.75,35,1517.5,37819.22,37819.22,39710.18,A-1b,11 80498 2460939 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1813.83,27251.37,100.0,4923.25,408.77,0,0.0,32683.38,32683.38,34317.55,A-1b,11 78293 4009571 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2248.24,36374.04,100.0,6565.33,545.61,35,0.0,43619.98,43619.98,45800.98,A-1b,11 25049 3309800 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2447.79,40564.53,100.0,7319.61,608.47,0,0.0,48592.61,48592.61,51022.24,A-1b,11 45661 3262937 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3288.97,58229.33,100.0,10499.28,873.44,0,0.0,69702.05,69702.05,73187.15,A-1b,11 21062 6584214 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3845.11,69908.25,100.0,12601.48,1048.62,35,0.0,83693.36,83693.36,87878.02,A-1b,11 86749 4223654 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3858.5,70189.44,100.0,12652.1,1052.84,0,0.0,83994.38,83994.38,88194.1,A-1b,11 10943 7411667 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3596.68,64691.28,100.0,11662.43,970.37,35,0.0,77459.08,77459.08,81332.03,A-1b,11 68338 4637980 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2973.92,51613.26,100.0,9308.39,774.2,0,0.0,61795.84,61795.84,64885.63,A-1b,11 81129 2301756 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2509.16,41853.34,100.0,7551.6,627.8,0,0.0,50132.74,50132.74,52639.38,A-1b,11 58371 6430898 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2168.2,34693.18,100.0,6262.77,520.4,0,1739.66,43316.01,43316.01,45481.81,A-1b,11 63861 9135429 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1935.92,29815.4,100.0,5384.77,447.23,0,0.0,35747.41,35747.41,37534.78,A-1b,11 15373 4875783 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1897.91,29017.09,100.0,5241.08,435.26,35,0.0,34828.42,34828.42,36569.84,A-1b,11 48871 9505184 U,24128360242,8007741,Raed Ubadah,"H NO 176 Aamil Squares, MORGHAH, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1945.59,30018.31,50.0,5412.3,450.27,0,0.0,35930.88,35930.88,37727.42,A-1a,11 37168 2852905 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1815.72,27291.16,50.0,4921.41,409.37,0,0.0,32671.94,32671.94,34305.54,A-1a,11 89654 8868718 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2253.02,36474.34,50.0,6574.38,547.12,35,0.0,43680.83,43680.83,45864.87,A-1a,11 70745 8739510 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2413.8,39850.86,50.0,7182.16,597.76,0,0.0,47680.78,47680.78,50064.82,A-1a,11 17266 8830500 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3335.95,59215.89,50.0,10667.86,888.24,0,0.0,70821.98,70821.98,74363.08,A-1a,11 31575 7674733 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,3829.87,69588.29,50.0,12534.89,1043.82,35,0.0,83252.01,83252.01,87414.61,A-1a,11 53242 8372905 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,3869.58,70422.16,50.0,12684.99,1056.33,35,0.0,84248.48,84248.48,88460.9,A-1a,11 29839 9273231 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,3630.84,65408.68,50.0,11782.56,981.13,35,0.0,78257.37,78257.37,82170.24,A-1a,11 34671 4429265 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,2979.28,51725.86,50.0,9319.65,775.89,35,0.0,61906.4,61906.4,65001.72,A-1a,11 59524 2610389 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,2521.92,42121.36,50.0,7590.85,631.82,0,0.0,50394.03,50394.03,52913.73,A-1a,11 55222 2192215 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,2154.53,34406.07,50.0,6202.09,516.09,35,0.0,41209.25,41209.25,43269.71,A-1a,11 25944 2478224 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,1941.57,29934.01,50.0,5397.12,449.01,0,1499.2,37329.34,37329.34,39195.81,A-1a,11 60764 4999406 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,1868.54,28400.34,50.0,5121.06,426.01,35,1422.52,35454.92,35454.92,37227.67,A-1a,11 33226 3777015 U,98091854940,2281433,Gulab Bilaal,"H NO 928 Daniel Forge, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,3873.25,79938.17,745.0,14522.97,1199.07,0,0.0,96405.21,96405.21,101225.47,A-2a,11 76040 5481547 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,3691.49,76121.27,745.0,13835.93,1141.82,35,3843.31,95722.33,95722.33,100508.45,A-2a,11 55852 8234730 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,4469.22,92453.66,745.0,16775.76,1386.8,0,0.0,111361.23,111361.23,116929.29,A-2a,11 41858 7486151 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,4886.8,101222.76,745.0,18354.2,1518.34,0,0.0,121840.3,121840.3,127932.31,A-2a,11 92799 5988652 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,6804.58,141496.24,745.0,25603.42,2122.44,0,0.0,169967.11,169967.11,178465.47,A-2a,11 50549 8542829 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
JUN 24,2024-06-25,2024-07-09,7603.99,158283.77,745.0,28625.18,2374.26,0,0.0,190028.2,190028.2,199529.61,A-2a,11 66103 1899115 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
JUL 24,2024-07-25,2024-08-08,7814.61,162706.89,745.0,29421.34,2440.6,35,0.0,195348.84,195348.84,205116.28,A-2a,11 91266 9084177 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
AUG 24,2024-08-25,2024-09-08,7201.54,149832.42,745.0,27103.94,2247.49,35,0.0,179963.85,179963.85,188962.04,A-2a,11 50015 9873749 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
SEP 24,2024-09-25,2024-10-09,5907.74,122662.5,745.0,22213.35,1839.94,0,6170.37,153631.16,153631.16,161312.72,A-2a,11 39573 6298874 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
OCT 24,2024-10-25,2024-11-08,5010.7,103824.74,745.0,18822.55,1557.37,0,0.0,124949.67,124949.67,131197.15,A-2a,11 52546 1438806 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
NOV 24,2024-11-25,2024-12-09,4386.59,90718.43,745.0,16463.42,1360.78,0,0.0,109287.63,109287.63,114752.01,A-2a,11 56318 6227784 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
DEC 24,2024-12-25,2025-01-08,3993.84,82470.66,745.0,14978.82,1237.06,0,0.0,99431.54,99431.54,104403.12,A-2a,11 18874 6913794 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
JAN 25,2025-01-25,2025-02-08,3741.06,77162.26,745.0,14023.31,1157.43,0,0.0,93088.0,93088.0,97742.4,A-2a,11 99064 1499601 U,91097779327,8531380,Zerdad Aaaqil,"H NO 643 Kamal Bridge, CHAKLALA, RAWALPINDI"
JAN 24,2024-01-25,2024-02-08,1928.36,29656.58,100.0,5356.18,444.85,0,0.0,35557.61,35557.61,37335.5,A-1b,11 45039 3533773 U,96228903058,5816353,Harnail Ubadah,"H NO 595 Auraq Ports, MORGHAH, RAWALPINDI"
FEB 24,2024-02-25,2024-03-10,1846.63,27940.17,100.0,5047.23,419.1,0,0.0,33506.5,33506.5,35181.82,A-1b,11 33266 5264001 U,96228903058,5816353,Harnail Ubadah,"H NO 595 Auraq Ports, MORGHAH, RAWALPINDI"
MAR 24,2024-03-25,2024-04-08,2240.96,36221.16,100.0,6537.81,543.32,35,0.0,43437.29,43437.29,45609.15,A-1b,11 17686 2477581 U,96228903058,5816353,Harnail Ubadah,"H NO 595 Auraq Ports, MORGHAH, RAWALPINDI"
APR 24,2024-04-25,2024-05-09,2431.92,40231.4,100.0,7259.65,603.47,0,2016.57,50211.1,50211.1,52721.65,A-1b,11 49403 5252811 U,96228903058,5816353,Harnail Ubadah,"H NO 595 Auraq Ports, MORGHAH, RAWALPINDI"
MAY 24,2024-05-25,2024-06-08,3363.63,59797.15,100.0,10781.49,896.96,0,0.0,71575.59,71575.59,75154.37,A-1b,11 81502 6248503 U,96228903058,5816353,Harnail Ubadah,"H NO 595 Auraq Ports, MORGHAH, RAWALPINDI"
